REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
25,2023,03,4,59,9,11,,2,1,3,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,11,,206
26,2023,03,1,35,0,04,,2,1,5,1,,,2,3,17,05,21,,,,350,210,1,350,210,140,1,0,0,0,,3,,2859,1,1,1,1,,,,,,,,,,,,,,,,,1,03,1,259
27,2023,03,4,24,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,11,,118
28,2023,03,4,48,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,307
29,2023,03,1,48,0,07,,2,1,4,1,,,1,1,18,02,09,,,,375,375,1,375,375,0,,0,0,0,,85,,2900,1,1,2,3,,,,,,,,,,,,,,,,,1,02,,392
30,2023,03,1,13,0,09,,2,2,4,2,,,4,3,16,06,29,,,,200,200,2,350,350,,,,,,5,39,,,,,,,,,,,,,,,,,,,,,,,1,02,,159
31,2023,03,4,24,0,08,,2,2,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,185
32,2023,03,1,24,0,09,,1,2,1,1,,,2,3,08,10,42,,,,420,420,1,420,420,0,,0,0,0,,240,,2808,1,1,3,4,,,,,,,,,,,,,,,,,1,04,4,105
33,2023,03,4,10,0,03,5,2,2,2,,1,1,2,3,19,01,03,,,,,,,,,,,,,,,,65,,,,,,,,,4,09,7,,,,,,,,,5,,1,12,1,143
34,2023,03,1,35,3,07,,2,6,6,1,,,1,2,21,05,22,,,,375,375,1,375,375,0,,0,0,0,,60,,3148,1,1,1,4,,,,,,,,,,,,,,,,,1,01,,478
35,2023,03,1,46,6,03,6,2,6,4,2,,,2,2,15,04,18,,,,400,400,1,460,520,0,,0,0,0,,27,,1600,3,1,1,2,,,,,,,,,,,,,,,,,1,04,,118
36,2023,03,1,35,0,12,,1,1,5,1,,,3,3,14,02,06,,,,350,350,1,350,350,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,307
37,2023,03,1,24,2,10,,2,1,2,1,,,2,3,18,02,08,,,,375,370,1,375,370,0,,0,0,0,,240,,3073,3,1,4,4,,,,,,,,,,,,,,,,,1,08,,657
38,2023,03,1,47,0,06,,1,1,1,1,,,2,1,13,07,34,,,,400,350,1,400,350,0,,0,0,0,,6,,1600,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,119
39,2023,03,1,12,0,01,2,1,6,3,1,,,2,2,18,06,29,,,,160,160,2,160,160,0,,0,0,0,4,3,,1250,3,2,2,2,,,,,,,,,,,,,,,,,2,06,,176
40,2023,03,1,24,2,09,,1,5,4,1,,,2,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,240,,3000,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,994
41,2023,03,4,35,0,08,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,1,01,,42
42,2023,03,1,46,0,08,,1,6,5,1,,,1,3,17,04,16,,,,500,500,1,500,500,0,,100,0,100,,240,,4712,1,1,1,4,,,,,,,,,,,,,,,,,1,18,,69
43,2023,03,4,35,4,01,2,1,6,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,,754
44,2023,03,4,24,0,03,6,1,2,2,,1,1,2,3,07,10,42,,,,,,,,,,,,,,,,27,,,,,,,,,0,06,5,,,,,,,,,1,,1,08,,122
45,2023,03,4,35,4,01,1,2,6,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,,919
46,2023,03,4,11,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,11,,74
47,2023,03,1,24,2,06,,1,1,4,1,,,2,3,14,03,11,,,,375,375,1,375,375,0,,0,0,0,,98,,3795,3,1,3,3,,,,,,,,,,,,,,,,,1,03,2,248
48,2023,03,4,12,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,,,,,,,,,,,01,,115
49,2023,03,4,35,4,07,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,06,3,998
50,2023,03,4,24,0,11,,2,2,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,11,,109
51,2023,03,1,47,0,04,,1,2,5,1,,,2,3,09,01,03,,,,400,400,1,400,400,0,,0,0,0,,61,,6010,3,1,2,3,,,,,,,,,,,,,,,,,1,02,,180
52,2023,03,1,24,0,06,,1,4,2,1,,,1,3,11,08,37,,,,400,400,1,400,400,0,,0,0,0,,180,,3700,1,1,3,3,,,,,,,,,,,,,,,,,1,14,3,548
53,2023,03,1,46,6,09,,1,1,4,1,,,2,1,07,10,42,,,,400,400,1,400,400,80,1,80,0,80,,3,,1800,3,1,2,2,,,,,,,,,,,,,,,,,1,18,,147
54,2023,03,1,24,0,08,,2,1,4,1,,,2,3,12,02,07,,,,400,400,1,400,400,0,,0,0,0,,72,,3900,3,1,1,3,,,,,,,,,,,,,,,,,1,03,2,195
55,2023,03,1,59,0,12,,1,1,4,1,,,6,3,01,01,04,,,,100,100,2,100,100,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,,05,,838
56,2023,03,1,35,4,07,,1,1,4,1,,,2,3,06,08,35,,,,385,385,1,385,385,0,,0,0,0,,162,,4000,1,1,2,2,,,,,,,,,,,,,,,,,1,03,3,837
57,2023,03,3,59,0,03,5,1,6,2,,1,1,2,3,06,08,38,,,,,,,,,,,,,,,,18,,,,,,2,6,1,4,10,5,2,,,,1,,1,2,,,1,18,,206
58,2023,03,1,35,4,02,4,1,6,2,1,,,2,3,15,08,36,,,,400,400,1,400,400,0,,0,0,0,,15,,2200,3,1,1,1,,,,,,,,,,,,,,,,,1,15,,1937
59,2023,03,4,35,5,01,2,2,6,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,04,,243
60,2023,03,4,35,0,12,,1,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,08,,280
61,2023,03,1,35,4,02,4,2,6,3,1,,,2,2,17,05,24,,,,200,200,2,200,200,0,,0,0,0,4,7,,1800,3,1,1,2,,,,,,,,,,,,,,,,,2,01,,1407
62,2023,03,4,24,1,12,,1,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,500
63,2023,03,4,35,5,12,,1,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,11,,530
64,2023,03,1,48,0,07,,1,5,2,1,,,4,3,11,08,36,,,,800,700,1,800,700,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,,1,15,4,357
65,2023,03,1,35,0,06,,2,1,5,1,,,1,2,17,04,16,,,,400,160,1,400,160,360,1,120,0,120,,51,,3424,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,169
66,2023,03,1,35,4,07,,1,1,2,1,,,2,2,07,08,35,,,,400,400,1,400,400,0,,0,0,0,,3,,2646,3,1,3,3,,,,,,,,,,,,,,,,,1,04,4,272
67,2023,03,1,10,0,12,,1,1,6,1,,,1,3,21,05,22,,,,10,10,2,10,10,0,,0,0,0,5,118,,4505,3,1,1,1,,,,,,,,,,,,,,,,,,05,,47
68,2023,03,1,35,0,02,4,1,6,2,1,,,2,3,14,08,38,,,,400,400,1,400,400,0,,0,0,0,,5,,2910,1,1,2,4,,,,,,,,,,,,,,,,,1,07,,205
69,2023,03,1,24,2,05,,2,2,4,2,,,2,3,13,02,08,,,,400,400,1,600,500,0,,0,0,0,,4,,2885,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,1014
70,2023,03,1,35,0,04,,2,6,4,1,,,2,3,13,02,07,,,,363,363,1,363,363,0,,0,0,0,,8,,2700,1,3,4,4,,,,,,,,,,,,,,,,,3,14,2,124
71,2023,03,1,11,0,05,,1,2,5,1,,,2,3,08,01,04,,,,400,400,1,400,400,0,,0,0,0,,28,,5048,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,79
72,2023,03,4,46,6,12,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,11,,145
73,2023,03,4,46,6,10,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,1,11,,202
74,2023,03,1,10,0,08,,2,1,4,1,,,2,3,10,07,33,,,,300,300,1,300,300,0,,0,0,0,,11,,1380,3,4,2,4,,,,,,,,,,,,,,,,,1,03,3,20
75,2023,03,1,46,6,06,,2,1,4,1,,,1,3,21,07,33,,,,375,303,1,375,303,72,3,0,0,0,,59,,4400,2,1,2,2,,,,,,,,,,,,,,,,,3,03,3,82
76,2023,03,1,10,0,06,,2,1,5,2,,,2,3,09,07,33,,,,400,400,1,430,430,0,,0,0,0,,51,,3510,3,1,1,2,,,,,,,,,,,,,,,,,1,03,1,163
77,2023,03,1,59,9,06,,2,1,6,1,,,4,3,17,05,21,,,,320,320,1,320,320,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,1,02,,412
78,2023,03,1,35,0,10,,2,5,5,1,,,2,3,17,02,09,,,,160,160,2,160,160,0,,0,0,0,3,18,,2050,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,338
79,2023,03,4,35,0,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,11,,318
80,2023,03,1,10,0,03,6,2,6,6,2,,,2,3,16,05,25,,,,40,50,2,80,90,0,,0,10,10,4,7,,1500,3,1,1,1,,,,,,,,,,,,,,,,,3,01,,49
81,2023,03,1,24,0,07,,2,6,4,1,,,1,3,17,05,24,,,,350,350,1,350,350,0,,0,0,0,,240,,3700,1,1,4,4,,,,,,,,,,,,,,,,,1,14,2,174
82,2023,03,1,24,1,03,6,1,1,6,1,,,1,1,16,05,20,,,,350,390,1,350,390,0,,40,0,40,,32,,2578,1,3,4,4,,,,,,,,,,,,,,,,,3,05,,336
83,2023,03,4,35,5,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,466
84,2023,03,1,24,0,06,,1,2,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,56,,3800,1,1,1,1,,,,,,,,,,,,,,,,,1,03,2,636
85,2023,03,3,10,0,01,2,1,6,1,,1,1,2,3,09,08,38,,,,,,,,,,,,,,,,5,,,,,,20,6,2,4,09,6,2,,,1,1,1,,3,,,2,14,,47
86,2023,03,1,12,0,06,,2,1,5,1,,,2,3,15,07,33,,,,375,375,1,375,375,0,,0,0,0,,55,,1231,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,211
87,2023,03,1,46,6,03,6,2,2,2,1,,,2,3,10,02,09,,,,400,400,1,400,400,0,,0,0,0,,102,,2838,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,192
88,2023,03,1,24,2,06,,2,4,2,1,,,2,3,01,09,40,,,,400,400,1,400,400,0,,0,0,0,,140,,1600,3,1,1,1,,,,,,,,,,,,,,,,,1,03,,1484
89,2023,03,4,24,0,02,4,1,6,5,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,04,,133
90,2023,03,1,35,0,05,,1,6,1,1,,,2,3,02,09,39,,,,400,400,1,400,400,0,,0,0,0,,18,,2500,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,64
91,2023,03,4,35,0,10,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,1,01,,208
92,2023,03,4,24,0,12,,2,3,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,123
93,2023,03,1,10,0,08,,1,1,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,16,,3000,3,1,2,2,,,,,,,,,,,,,,,,,1,04,4,53
94,2023,03,1,35,4,04,,2,6,3,1,,,2,2,12,07,32,,,,350,370,1,350,370,0,,0,20,20,,58,,2089,3,1,1,4,,,,,,,,,,,,,,,,,1,18,,1233
95,2023,03,1,24,2,07,,1,6,5,1,,,2,3,10,01,03,,,,400,400,1,400,400,0,,0,0,0,,240,,2450,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,206
96,2023,03,4,12,0,09,,2,5,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,1,01,,117
97,2023,03,1,35,0,04,,2,4,4,1,,,2,3,12,07,32,,,,370,370,1,370,370,0,,0,0,0,,16,,2703,3,1,1,3,,,,,,,,,,,,,,,,,1,14,2,82
98,2023,03,1,24,2,06,,2,2,5,1,,,1,3,17,04,16,,,,375,525,1,375,525,0,,150,0,150,,21,,4798,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,958
99,2023,03,1,46,0,04,,2,2,5,2,,,1,2,17,05,24,,,,350,350,1,400,400,0,,0,0,0,,7,,4176,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,213
100,2023,03,4,59,0,10,,2,5,6,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,1,01,,94
101,2023,03,4,10,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,11,,141
102,2023,03,1,47,0,06,,1,1,5,1,,,1,3,21,02,07,,,,375,300,1,375,300,75,3,0,0,0,,226,,4769,1,1,3,4,,,,,,,,,,,,,,,,,1,03,2,115
103,2023,03,4,59,0,12,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,,,,,,,,,,11,,363
104,2023,03,4,24,1,12,,2,5,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,224
105,2023,03,4,47,0,01,2,1,6,1,,1,2,6,3,20,07,34,,,,,,,,,,,,,,,,2,,,,,,,,,3,05,8,,,,,,,,,,,2,03,,165
106,2023,03,1,35,0,10,,1,6,1,1,,,2,3,07,10,43,,,,400,400,1,400,400,0,,0,0,0,,39,,2581,1,1,3,3,,,,,,,,,,,,,,,,,1,01,,159
107,2023,03,3,12,0,02,3,1,6,2,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,,,,2,1,,,1,1,,3,,,1,03,,173
108,2023,03,1,47,0,07,,2,1,6,1,,,2,2,17,05,24,,,,175,175,2,175,175,150,1,0,0,0,1,7,,1630,1,1,1,1,,,,,,,,,,,,,,,,,1,03,2,156
109,2023,03,1,59,0,08,,2,3,6,1,,,1,2,17,04,14,,,,400,400,1,400,400,0,,0,0,0,,151,,4500,1,1,3,4,,,,,,,,,,,,,,,,,1,18,,187
110,2023,03,1,35,0,10,,1,1,1,1,,,2,3,10,01,04,,,,400,400,1,400,400,0,,0,0,0,,240,,3279,3,1,2,3,,,,,,,,,,,,,,,,,1,04,4,445
111,2023,03,4,35,4,01,2,1,6,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,,805
112,2023,03,1,46,6,03,5,1,6,4,1,,,2,3,12,02,07,,,,300,200,1,300,200,0,,0,0,0,,63,,1058,3,1,1,1,,,,,,,,,,,,,,,,,1,04,,153
113,2023,03,1,35,0,07,,1,1,2,1,,,2,3,04,01,04,,,,400,550,1,400,550,0,,100,50,150,,240,,9952,3,1,3,4,,,,,,,,,,,,,,,,,1,03,3,258
114,2023,03,1,11,0,12,,1,1,4,1,,,6,2,20,08,35,,,,200,200,2,200,200,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,,05,,48
115,2023,03,1,35,0,06,,1,1,4,1,,,1,3,21,07,31,,,,400,300,1,400,300,100,1,0,0,0,,240,,4125,2,1,4,4,,,,,,,,,,,,,,,,,1,03,3,304
116,2023,03,3,48,0,05,,1,6,2,,1,1,2,3,11,08,38,,,,,,,,,,,,,,,,14,,,,,,4,2,1,4,10,2,2,,1,,1,1,,1,,,1,18,,304
117,2023,03,4,24,0,09,,1,6,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,1,01,,393
118,2023,03,4,13,0,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,01,,95
119,2023,03,4,12,0,09,,1,4,5,,1,1,1,3,16,05,20,,,,,,,,,,,,,,,,67,,,,,,,,,4,10,1,1,,,,,,,,,,1,18,,100
120,2023,03,4,35,4,11,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,01,,803
121,2023,03,1,35,0,01,1,2,6,1,1,,,2,3,19,07,31,,,,400,400,1,400,400,0,,0,0,0,,18,,1750,3,1,1,4,,,,,,,,,,,,,,,,,1,18,,254
122,2023,03,4,35,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,,11,,1067
123,2023,03,1,48,0,03,6,2,2,2,1,,,2,3,19,07,33,,,,110,110,2,110,110,0,,0,0,0,3,5,,1650,3,4,1,1,,,,,,,,,,,,,,,,,1,09,1,364
124,2023,03,4,59,9,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,,,,,,,,01,,784
125,2023,03,1,35,4,03,5,2,6,2,1,,,2,3,11,03,11,,,,400,400,1,400,400,0,,0,0,0,,75,,3365,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,1391
126,2023,03,2,35,0,03,6,2,1,4,1,,,2,3,06,02,09,2,32,2,400,0,1,400,0,,,,,,,48,,2500,3,1,2,4,,,,,,,,,,,,,,,,,1,03,1,613
127,2023,03,3,35,4,08,,2,1,2,,1,1,2,3,10,01,03,,,,,,,,,,,,,,,,41,,,,,,22,2,1,4,12,6,2,,1,1,1,1,1,1,,,1,05,,233
128,2023,03,1,35,5,02,3,1,6,2,1,,,2,3,11,08,38,,,,400,320,1,400,320,80,3,0,0,0,,8,,2800,3,1,1,1,,,,,,,,,,,,,,,,,1,04,,1112
129,2023,03,1,35,4,01,2,2,6,2,1,,,2,3,18,06,30,,,,80,80,2,80,80,0,,0,0,0,4,9,,1500,3,4,1,1,,,,,,,,,,,,,,,,,2,04,,275
130,2023,03,1,59,9,08,,2,4,4,2,,,2,2,17,04,18,,,,400,400,1,480,480,0,,0,0,0,,20,,2500,3,1,1,4,,,,,,,,,,,,,,,,,2,18,,246
131,2023,03,1,35,0,04,,2,2,4,1,,,2,3,15,07,34,,,,20,40,2,20,40,0,,0,0,0,2,27,,2500,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,270
132,2023,03,2,35,0,06,,2,6,4,1,,,1,2,16,05,24,0,1,2,350,0,1,350,0,,,,,,,31,,2187,1,3,2,4,,,,,,,,,,,,,,,,,3,01,,304
133,2023,03,4,35,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,,348
134,2023,03,1,46,0,08,,2,1,4,1,,,3,3,12,07,32,,,,400,400,1,400,400,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,,1,04,4,151
135,2023,03,4,35,0,07,,2,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,1,,1,11,,189
136,2023,03,4,48,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,75
137,2023,03,3,59,0,05,,1,2,4,,1,1,2,3,06,08,35,,,,,,,,,,,,,,,,183,,,,,,10,2,1,4,13,3,2,,,,1,,,1,,,1,08,,205
138,2023,03,1,35,4,06,,2,1,4,1,,,1,3,21,02,07,,,,375,255,1,375,255,120,3,0,0,0,,17,,2922,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,196
139,2023,03,1,35,0,09,,1,1,4,1,,,1,3,14,03,13,,,,375,300,1,375,300,75,2,0,0,0,,185,,4872,1,1,2,4,,,,,,,,,,,,,,,,,1,04,4,319
140,2023,03,1,24,0,03,6,2,6,2,1,,,1,3,21,02,08,,,,375,475,1,375,475,0,,0,100,100,,45,,3590,1,1,4,4,,,,,,,,,,,,,,,,,1,08,,358
141,2023,03,1,48,0,04,,1,6,3,1,,,2,3,06,08,35,,,,400,410,1,400,410,30,2,40,0,40,,1,,2450,3,1,2,3,,,,,,,,,,,,,,,,,1,01,,321
142,2023,03,1,46,0,08,,1,1,2,1,,,1,3,21,05,25,,,,375,350,1,375,350,75,3,50,0,50,,192,,3500,1,1,2,2,,,,,,,,,,,,,,,,,1,03,2,66
143,2023,03,4,11,0,10,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,1,05,,57
144,2023,03,1,59,0,08,,1,6,4,1,,,2,3,06,03,13,,,,400,400,1,400,400,0,,0,0,0,,174,,3737,3,1,2,3,,,,,,,,,,,,,,,,,1,01,,280
145,2023,03,4,48,7,06,,2,1,0,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,2,145
146,2023,03,4,13,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,49
147,2023,03,4,46,6,10,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,1,11,,109
