REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
13,2020,07,4,13,0,02,3,1,6,2,,1,2,2,3,19,07,34,,,,,,,,,,,,,,,,2,,,,,,,,,0,00,6,2,,,,,,,,6,,1,11,,164
14,2020,07,1,59,0,07,,1,1,5,1,,,4,3,14,02,05,,,,240,240,2,240,240,,,,,,0,31,,,,,,,,,,,,,,,,,,,,,,,1,03,2,296
15,2020,07,4,59,0,01,2,1,6,3,,1,2,2,3,18,09,40,,,,,,,,,,,,,,,,5,,,,,,,,,4,09,12,,,,,,,,,4,,1,16,,254
16,2020,07,3,46,6,02,3,2,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,5,2,,,,2,,1,1,1,1,,3,,,1,09,,72
17,2020,07,4,59,9,12,,1,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,11,,548
18,2020,07,1,48,8,04,,2,1,4,1,,,2,3,17,05,24,,,,400,400,1,400,400,0,,0,0,0,,63,,3053,3,1,1,4,,,,,,,,,,,,,,,,,1,03,1,498
19,2020,07,4,13,0,01,1,2,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,03,,108
20,2020,07,1,48,7,05,,1,2,5,1,,,4,3,14,02,06,,,,500,720,1,500,720,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,1,03,2,698
21,2020,07,4,12,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,130
22,2020,07,4,12,0,12,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,11,,141
23,2020,07,4,12,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,11,,131
24,2020,07,1,24,0,08,,1,1,4,2,,,1,3,21,03,10,,,,350,295,1,450,395,105,3,0,50,50,,240,,3275,1,1,2,4,,,,,,,,,,,,,,,,,1,06,3,189
25,2020,07,4,35,0,09,,1,2,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,1,11,,83
26,2020,07,4,13,0,12,,2,3,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,90
27,2020,07,4,35,0,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,11,,96
28,2020,07,1,47,0,03,5,2,1,4,2,,,2,3,06,02,09,,,,400,380,1,450,420,20,2,0,0,0,,51,,2250,3,1,2,3,,,,,,,,,,,,,,,,,1,02,,134
29,2020,07,1,59,0,08,,1,1,2,1,,,2,3,06,08,35,,,,400,500,1,400,500,0,,100,0,100,,14,,3000,3,1,1,1,,,,,,,,,,,,,,,,,1,04,4,240
30,2020,07,4,12,0,12,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,,01,,139
31,2020,07,1,10,0,01,2,1,6,3,1,,,2,3,18,07,31,,,,50,60,2,50,60,0,,0,0,0,4,25,,1140,3,4,2,2,,,,,,,,,,,,,,,,,1,04,,142
32,2020,07,2,13,0,06,,2,1,5,1,,,6,3,17,05,24,0,19,,170,0,2,170,0,,,,,,2,47,,,,,,,,,,,,,,,,,,,,,,,1,03,2,237
33,2020,07,4,35,4,02,4,1,6,4,,1,2,2,1,10,07,33,,,,,,,,,,,,,,,,31,,,,,,,,,4,10,4,,,,,,,,,3,,1,12,,1106
34,2020,07,4,35,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,146
35,2020,07,1,24,2,01,2,2,6,2,1,,,2,1,19,07,34,,,,50,50,2,50,50,0,,0,0,0,7,25,,1000,3,1,1,1,,,,,,,,,,,,,,,,,1,10,,907
36,2020,07,1,47,0,03,6,1,1,5,1,,,2,1,19,07,32,,,,300,300,1,300,300,0,,0,0,0,,10,,1300,3,1,1,4,,,,,,,,,,,,,,,,,1,03,,167
37,2020,07,3,35,0,05,,1,1,2,,1,1,2,3,07,03,13,,,,,,,,,,,,,,,,10,,,,,,16,2,1,4,12,6,2,,1,1,1,1,1,1,,,1,09,1,101
38,2020,07,4,46,6,12,,2,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,01,,170
39,2020,07,4,35,5,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,11,,514
40,2020,07,4,24,0,12,,2,3,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,74
41,2020,07,1,12,0,05,,1,6,2,1,,,2,3,07,10,43,,,,300,200,1,300,200,0,,0,0,0,,85,,1450,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,206
42,2020,07,1,35,0,10,,1,6,2,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,166,,4332,1,1,3,3,,,,,,,,,,,,,,,,,1,01,,497
43,2020,07,4,46,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,11,,103
44,2020,07,4,35,0,11,,2,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,17,4,2046
45,2020,07,1,47,0,07,,2,1,5,1,,,6,3,12,02,05,,,,600,400,1,600,400,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,03,3,89
46,2020,07,4,46,6,09,,2,1,2,,1,1,2,3,10,07,33,,,,,,,,,,,,,,,,83,,,,,,,,,4,12,5,,,,,,,,,,,1,13,4,172
47,2020,07,1,35,3,05,,2,1,0,1,,,6,3,09,07,31,,,,350,350,1,350,350,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,03,2,904
48,2020,07,3,24,0,09,,1,6,4,,1,1,2,3,06,08,35,,,,,,,,,,,,,,,,1,,,,,,6,2,1,4,10,3,2,,,,,1,,1,,,1,01,,329
49,2020,07,2,24,2,04,,1,6,4,1,,,2,2,10,04,17,1,8,2,400,0,1,400,0,,,,,,,8,,2100,3,1,2,3,,,,,,,,,,,,,,,,,1,01,,1563
50,2020,07,1,35,0,05,,1,1,6,1,,,1,3,21,02,08,,,,375,375,1,375,375,0,,0,0,0,,123,,2872,1,1,3,3,,,,,,,,,,,,,,,,,1,02,,135
51,2020,07,1,11,0,05,,2,6,6,2,,,1,3,16,07,31,,,,375,375,1,575,575,0,,0,0,0,,33,,2513,2,1,3,4,,,,,,,,,,,,,,,,,1,01,,75
52,2020,07,2,12,0,09,,1,1,2,1,,,2,3,11,08,36,1,99,2,400,0,1,400,0,,,,,,,240,,2400,3,1,2,4,,,,,,,,,,,,,,,,,1,04,4,196
53,2020,07,4,35,4,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,03,,767
54,2020,07,4,48,0,01,2,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,01,,728
55,2020,07,4,46,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,05,,58
56,2020,07,4,11,0,09,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,1,11,,31
57,2020,07,4,48,0,04,,2,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,1,06,1,194
58,2020,07,1,48,0,12,,1,1,3,1,,,6,3,01,01,04,,,,400,250,1,400,250,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,05,,72
59,2020,07,1,24,0,09,,1,2,5,1,,,2,3,07,03,12,,,,400,400,1,400,400,0,,0,0,0,,240,,2800,3,1,3,4,,,,,,,,,,,,,,,,,1,05,,130
60,2020,07,1,47,0,02,3,2,6,2,1,,,1,3,17,04,18,,,,370,370,1,370,370,0,,0,0,0,,25,,2340,1,2,2,4,,,,,,,,,,,,,,,,,1,04,,273
61,2020,07,4,35,0,12,,1,1,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,11,,344
62,2020,07,4,24,2,02,3,1,6,2,,1,2,1,3,16,02,09,,,,,,,,,,,,,,,,11,,,,,,,,,4,13,5,,,,,,,,,,,2,16,,1351
63,2020,07,4,24,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,11,,117
64,2020,07,4,24,2,11,,1,6,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,01,,1060
65,2020,07,3,35,0,02,3,1,6,4,,1,2,2,3,10,07,34,,,,,,,,,,,,,,,,3,,,,,,2,6,1,4,09,7,2,,1,,1,1,,3,,,1,04,,344
66,2020,07,1,24,2,03,6,1,6,1,1,,,2,3,07,10,42,,,,400,320,1,400,320,80,0,0,0,0,,9,,2300,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,2328
67,2020,07,4,59,9,12,,1,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,11,,212
68,2020,07,4,24,2,06,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,1,06,2,1062
69,2020,07,1,35,0,07,,1,1,4,1,,,3,3,06,08,35,,,,440,400,1,440,400,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,408
70,2020,07,4,59,0,12,,1,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,124
71,2020,07,1,13,0,03,5,2,2,5,2,,,1,3,17,04,17,,,,375,375,1,425,485,0,,0,0,0,,34,,2323,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,278
72,2020,07,4,48,8,10,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,1,05,,830
73,2020,07,4,10,0,12,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,,11,,100
74,2020,07,3,35,0,02,4,2,6,2,,1,2,2,3,14,03,13,,,,,,,,,,,,,,,,9,,,,,,20,6,1,4,12,12,2,,1,,1,,,3,,,1,17,,389
75,2020,07,1,46,6,08,,1,1,2,1,,,3,2,15,07,31,,,,200,200,2,200,200,,,,,,7,26,,,,,,,,,,,,,,,,,,,,,,,1,02,,57
76,2020,07,1,59,0,07,,2,1,2,1,,,2,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,239,,2700,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,252
77,2020,07,1,35,0,10,,2,5,6,1,,,1,3,21,02,05,,,,350,280,1,350,280,70,3,0,0,0,,202,,5495,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,452
78,2020,07,4,47,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,,,,,,,,,,,01,,124
79,2020,07,4,47,0,11,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,01,,186
80,2020,07,2,35,3,09,,2,1,4,1,,,2,2,07,10,42,3,1,1,375,0,1,375,0,,,,,,,139,,1800,3,1,1,1,,,,,,,,,,,,,,,,,1,04,4,602
81,2020,07,1,12,0,05,,2,1,4,1,,,2,2,13,02,09,,,,400,400,1,400,400,0,,0,0,0,,130,,2356,3,1,1,4,,,,,,,,,,,,,,,,,1,03,2,254
82,2020,07,4,48,7,01,1,1,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,1,03,,741
83,2020,07,4,24,1,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,298
84,2020,07,1,59,0,09,,1,1,2,1,,,2,3,11,08,35,,,,360,360,1,360,360,0,,0,0,0,,240,,12000,1,1,3,4,,,,,,,,,,,,,,,,,1,04,4,235
85,2020,07,4,48,7,03,6,2,1,4,,1,1,1,3,16,05,25,,,,,,,,,,,,,,,,76,,,,,,,,,4,09,2,,,,,,,,,,,1,05,,791
86,2020,07,1,24,0,06,,2,6,3,1,,,1,1,17,04,18,,,,210,142,2,210,142,0,,0,0,0,0,2,,1966,1,3,4,4,,,,,,,,,,,,,,,,,3,14,2,113
87,2020,07,1,35,0,08,,2,1,4,1,,,2,3,17,04,18,,,,350,350,1,350,350,0,,0,0,0,,199,,1600,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,455
88,2020,07,1,24,2,07,,1,2,4,1,,,1,2,11,03,13,,,,350,350,1,350,350,0,,0,0,0,,123,,4000,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,889
89,2020,07,4,35,0,03,5,1,6,4,,1,1,2,3,07,10,42,,,,,,,,,,,,,,,,53,,,,,,,,,4,12,5,,,,,,,,,5,,1,01,,791
90,2020,07,1,59,0,01,1,1,6,1,1,,,2,3,10,07,34,,,,120,40,2,120,40,0,,0,0,0,7,13,,1470,3,1,2,4,,,,,,,,,,,,,,,,,1,06,,613
91,2020,07,4,48,0,01,2,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,,94
92,2020,07,3,11,0,08,,1,6,6,,1,1,2,3,14,03,10,,,,,,,,,,,,,,,,80,,,,,,36,2,1,4,12,9,2,1,1,1,1,1,,1,,,1,11,,57
93,2020,07,1,35,0,06,,1,5,3,1,,,2,3,07,02,07,,,,400,400,1,400,400,0,,0,0,0,,90,,3211,3,1,2,4,,,,,,,,,,,,,,,,,1,14,2,641
94,2020,07,1,35,4,07,,2,1,4,1,,,2,2,08,10,43,,,,400,420,1,400,420,0,,0,20,20,,64,,1400,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,1546
95,2020,07,4,48,0,12,,1,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,01,,391
96,2020,07,1,48,7,08,,1,1,2,1,,,6,3,06,01,04,,,,400,500,1,400,500,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,1,04,4,945
97,2020,07,1,35,5,06,,2,6,5,1,,,2,3,06,02,09,,,,375,375,1,375,375,0,,0,0,0,,7,,2487,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,540
98,2020,07,1,35,0,12,,1,1,0,2,,,3,3,10,01,03,,,,480,450,1,680,500,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,492
99,2020,07,1,24,0,01,2,2,6,3,1,,,2,3,18,07,34,,,,350,350,1,350,350,0,,0,0,0,,50,,1400,3,4,1,1,,,,,,,,,,,,,,,,,1,07,,470
100,2020,07,1,24,0,05,,2,6,5,1,,,1,3,18,02,07,,,,350,350,1,350,350,0,,0,0,0,,101,,3571,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,66
101,2020,07,4,13,0,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,11,,89
102,2020,07,1,10,0,05,,2,1,4,1,,,2,3,09,02,09,,,,400,400,1,400,400,0,,0,0,0,,39,,1625,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,256
103,2020,07,1,48,7,04,,1,1,4,1,,,1,3,05,03,11,,,,375,375,1,375,375,0,,0,0,0,,64,,4256,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,561
104,2020,07,1,24,2,06,,1,1,6,1,,,2,3,12,02,05,,,,375,525,1,375,525,0,,0,150,150,,85,,11282,3,1,4,4,,,,,,,,,,,,,,,,,1,03,1,1064
105,2020,07,4,10,0,06,,1,1,5,,1,1,2,3,18,08,36,,,,,,,,,,,,,,,,33,,,,,,,,,4,12,5,,,,,,,,,0,,1,12,1,167
106,2020,07,3,35,0,06,,1,4,2,,1,2,4,1,16,06,29,,,,,,,,,,,,,,,,36,,,,,,2,6,2,0,00,5,2,,,,1,,,0,,,1,18,,115
107,2020,07,4,13,0,11,,2,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,01,,74
108,2020,07,1,12,0,05,,1,1,5,1,,,2,1,10,03,11,,,,400,400,1,400,400,0,,0,0,0,,18,,3846,3,1,3,4,,,,,,,,,,,,,,,,,1,06,1,308
109,2020,07,4,47,0,01,1,2,6,0,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,03,,227
110,2020,07,1,35,4,08,,1,1,5,1,,,3,3,17,04,14,,,,800,400,1,800,400,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,04,4,1517
111,2020,07,4,24,2,12,,1,4,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,18,,944
112,2020,07,3,24,0,08,,1,1,1,,1,1,2,3,11,08,35,,,,,,,,,,,,,,,,5,,,,,,4,2,1,4,10,2,2,,,,1,,,1,,,1,08,,423
113,2020,07,1,35,0,06,,2,1,6,1,,,1,3,17,05,22,,,,350,470,1,350,470,0,,120,0,120,,208,,7527,3,1,3,4,,,,,,,,,,,,,,,,,1,14,2,437
114,2020,07,4,24,1,02,3,2,6,4,,1,2,1,3,18,07,34,,,,,,,,,,,,,,,,36,,,,,,,,,4,13,5,,,,,,,,,5,,1,03,,532
115,2020,07,4,47,0,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,11,,105
116,2020,07,1,35,0,06,,2,1,5,1,,,3,2,10,04,14,,,,400,400,1,400,400,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,1,03,3,428
117,2020,07,1,59,0,04,,2,1,4,1,,,1,3,17,02,09,,,,375,375,1,375,375,0,,0,0,0,,11,,2346,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,184
118,2020,07,1,59,0,04,,1,6,5,1,,,2,1,06,03,11,,,,400,400,1,400,400,0,,0,0,0,,18,,3077,3,1,2,3,,,,,,,,,,,,,,,,,1,01,,359
119,2020,07,1,46,6,04,,1,2,4,1,,,1,3,17,04,17,,,,387,310,1,387,310,77,3,0,0,0,,156,,3600,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,181
120,2020,07,4,59,0,12,,2,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,11,,226
121,2020,07,1,11,0,03,6,2,1,5,1,,,1,3,17,04,16,,,,370,370,1,370,370,0,,0,0,0,,63,,3900,1,1,4,4,,,,,,,,,,,,,,,,,1,08,,98
122,2020,07,4,10,0,12,,2,1,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,145
123,2020,07,1,10,0,05,,2,1,4,1,,,2,3,10,07,31,,,,350,350,1,350,350,0,,0,0,0,,59,,1295,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,98
124,2020,07,1,35,0,06,,2,1,3,1,,,6,3,06,08,36,,,,250,80,2,250,80,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,1,03,2,1145
125,2020,07,3,24,2,04,,1,2,4,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,7,1,,,29,2,,1,,1,,,2,,,1,12,1,1249
126,2020,07,1,59,9,09,,1,1,4,1,,,2,3,10,01,03,,,,370,390,1,370,390,0,,0,20,20,,240,,2675,1,1,3,4,,,,,,,,,,,,,,,,,1,03,2,850
127,2020,07,1,46,6,07,,2,1,4,1,,,1,3,21,05,22,,,,375,375,1,375,375,0,,0,0,0,,114,,4564,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,157
128,2020,07,1,35,5,07,,1,5,6,1,,,2,2,10,01,03,,,,400,400,1,400,400,0,,0,0,0,,17,,5673,3,1,3,4,,,,,,,,,,,,,,,,,1,14,3,557
129,2020,07,3,59,0,10,,1,6,4,,1,1,2,3,08,10,41,,,,,,,,,,,,,,,,164,,,,,,2,1,1,4,12,1,2,,,,,,,,,2,1,01,,231
130,2020,07,1,35,0,03,6,2,1,5,1,,,1,3,16,03,11,,,,350,350,1,350,350,0,,0,0,0,,99,,3626,2,3,2,4,,,,,,,,,,,,,,,,,1,02,,515
131,2020,07,4,13,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,,,,,,,,,,11,,103
132,2020,07,4,59,0,04,,2,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,1,06,1,443
133,2020,07,1,48,7,03,5,2,6,2,1,,,2,3,08,10,42,,,,400,400,1,400,400,0,,0,0,0,,48,,2763,1,1,3,4,,,,,,,,,,,,,,,,,1,18,,948
134,2020,07,4,10,0,10,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,1,11,,136
135,2020,07,1,12,0,08,,2,6,6,1,,,6,3,16,06,27,,,,340,35,1,340,35,,,,,,,203,,,,,,,,,,,,,,,,,,,,,,,1,01,,75
136,2020,07,1,35,4,01,1,1,6,1,1,,,2,3,18,08,38,,,,10,10,2,10,10,0,,0,0,0,4,43,,1000,3,4,2,2,,,,,,,,,,,,,,,,,1,03,,948
137,2020,07,4,35,5,09,,1,1,6,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,09,2,427
138,2020,07,1,46,0,06,,2,1,5,1,,,1,3,17,05,21,,,,202,202,2,202,202,0,,0,0,0,2,173,,3500,1,1,3,4,,,,,,,,,,,,,,,,,1,03,2,187
139,2020,07,4,46,0,02,3,2,6,2,,1,2,2,3,17,04,18,,,,,,,,,,,,,,,,25,,,,,,,,,1,01,3,,,,,,,,,5,,1,03,,250
140,2020,07,4,46,0,03,6,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,1,06,1,104
141,2020,07,1,24,0,03,6,1,2,4,1,,,2,3,08,02,09,,,,400,440,1,400,440,0,,40,0,40,,29,,2800,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,227
142,2020,07,3,35,0,03,5,2,2,4,,1,1,2,3,11,07,33,,,,,,,,,,,,,,,,7,,,,,,16,1,1,4,12,5,2,,,,,,,,,1,1,05,,505
143,2020,07,1,59,0,10,,2,1,4,1,,,1,3,17,04,17,,,,400,160,1,400,160,240,3,0,0,0,,240,,2800,1,1,3,3,,,,,,,,,,,,,,,,,1,08,,76
144,2020,07,4,46,0,12,,1,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,207
145,2020,07,1,47,0,03,6,2,6,2,1,,,2,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,12,,1682,3,4,1,4,,,,,,,,,,,,,,,,,1,01,,164
146,2020,07,4,47,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,,164
147,2020,07,1,35,0,02,4,1,6,6,1,,,1,3,21,05,22,,,,373,373,1,373,373,0,,0,0,0,,15,,3229,1,3,3,4,,,,,,,,,,,,,,,,,1,01,,177
148,2020,07,1,59,0,04,,1,6,2,1,,,2,3,19,07,32,,,,300,285,1,300,285,0,,0,0,0,,12,,1400,3,1,2,4,,,,,,,,,,,,,,,,,1,18,,204
149,2020,07,1,35,0,02,4,2,6,4,1,,,1,3,17,04,18,,,,350,350,1,350,350,0,,0,0,0,,2,,2000,2,4,3,3,,,,,,,,,,,,,,,,,1,04,,480
150,2020,07,1,24,1,02,4,2,6,4,1,,,2,3,01,07,33,,,,350,350,1,350,350,0,,0,0,0,,98,,1400,3,2,1,1,,,,,,,,,,,,,,,,,1,04,,275
