REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
26,2020,01,1,24,2,03,6,1,2,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,28,,2500,1,1,1,1,,,,,,,,,,,,,,,,,1,02,,1299
27,2020,01,4,24,0,12,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,186
28,2020,01,3,11,0,11,,1,1,3,,1,1,2,3,03,09,39,,,,,,,,,,,,,,,,233,,,,,,10,2,1,4,09,4,2,,,,1,,,1,,,,11,,49
29,2020,01,4,13,0,07,,1,1,5,,1,1,3,3,10,01,03,,,,,,,,,,,,,,,,240,,,,,,,,,0,08,2,,,,,,,,,,,1,09,3,146
30,2020,01,1,24,0,09,,1,2,6,1,,,4,3,14,03,11,,,,350,400,1,350,400,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,1,04,4,180
31,2020,01,1,12,0,10,,1,1,4,1,,,3,3,09,07,33,,,,400,700,1,400,700,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,1,05,,100
32,2020,01,4,35,0,08,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,1,06,3,101
33,2020,01,2,35,4,06,,2,1,5,2,,,6,3,15,02,08,2,60,,400,0,1,990,0,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,,1,03,2,774
34,2020,01,4,35,4,12,,2,6,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,835
35,2020,01,2,24,0,11,,1,6,4,1,,,2,3,10,07,33,1,8,2,250,0,2,250,0,,,,,,5,30,,1600,3,1,1,1,,,,,,,,,,,,,,,,,,01,,107
36,2020,01,4,35,0,11,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,11,,201
37,2020,01,1,35,0,11,,2,1,2,2,,,2,3,09,02,09,,,,150,110,2,250,210,0,,0,0,0,5,129,,1400,3,1,2,2,,,,,,,,,,,,,,,,,,02,,608
38,2020,01,4,24,1,12,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,381
39,2020,01,4,13,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,130
40,2020,01,1,35,4,08,,1,5,2,1,,,1,3,05,08,35,,,,400,520,1,400,520,0,,120,0,120,,240,,5500,1,1,2,4,,,,,,,,,,,,,,,,,1,15,4,1097
41,2020,01,4,10,0,04,,1,6,3,,1,1,2,3,06,08,35,,,,,,,,,,,,,,,,202,,,,,,,,,4,10,1,,,,,,,,,,,1,01,,205
42,2020,01,1,35,0,05,,2,1,5,1,,,1,3,17,05,21,,,,400,400,1,400,400,0,,0,0,0,,154,,3558,1,1,3,4,,,,,,,,,,,,,,,,,1,03,2,230
43,2020,01,4,47,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,11,,120
44,2020,01,4,13,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,05,,53
45,2020,01,4,13,0,04,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,1,06,2,137
46,2020,01,1,46,6,10,,1,1,2,1,,,2,3,10,07,33,,,,400,400,1,400,400,0,,0,0,0,,144,,2885,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,131
47,2020,01,4,35,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,01,,373
48,2020,01,1,59,0,10,,2,1,4,1,,,2,3,12,02,05,,,,375,375,1,375,375,0,,0,0,0,,46,,2872,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,111
49,2020,01,1,35,0,03,5,2,1,4,1,,,2,3,19,07,31,,,,345,185,1,345,185,160,1,0,0,0,,17,,1600,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,500
50,2020,01,1,24,2,04,,2,6,4,1,,,2,3,10,07,34,,,,320,350,1,320,350,0,,0,0,0,,137,,1400,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,922
51,2020,01,4,46,6,01,2,2,6,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,2,14,,174
52,2020,01,4,48,0,06,,2,1,4,,1,2,1,3,11,08,35,,,,,,,,,,,,,,,,117,,,,,,,,,4,10,1,,,,,,,,,,,1,06,3,400
53,2020,01,1,46,6,03,6,1,6,4,1,,,1,2,17,04,16,,,,400,400,1,400,400,0,,0,0,0,,65,,3320,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,243
54,2020,01,4,59,9,01,2,1,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,04,,872
55,2020,01,2,24,0,04,,2,6,4,1,,,1,3,21,02,07,1,1,1,375,0,1,375,0,,,,,,,78,,3385,1,1,3,4,,,,,,,,,,,,,,,,,1,14,2,171
56,2020,01,4,13,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,73
57,2020,01,1,47,0,03,6,2,4,4,1,,,2,3,19,07,33,,,,360,270,1,360,270,90,3,0,0,0,,12,,1200,3,1,1,1,,,,,,,,,,,,,,,,,1,14,2,110
58,2020,01,4,24,1,12,,2,4,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,482
59,2020,01,1,48,7,05,,1,1,5,1,,,6,1,11,08,36,,,,550,490,1,550,490,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,1,03,2,541
60,2020,01,1,24,0,03,5,2,2,4,1,,,1,3,17,02,08,,,,350,375,1,350,375,0,,25,0,25,,3,,2076,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,894
61,2020,01,1,24,0,05,,2,1,5,1,,,1,3,17,04,16,,,,350,280,1,350,280,70,1,0,0,0,,129,,3571,1,1,3,4,,,,,,,,,,,,,,,,,1,03,2,128
62,2020,01,1,12,0,08,,2,1,2,1,,,2,3,19,07,32,,,,450,450,1,450,450,0,,0,0,0,,46,,1370,3,1,1,1,,,,,,,,,,,,,,,,,1,09,3,125
63,2020,01,4,35,0,04,,2,1,5,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,318
64,2020,01,2,11,0,09,,1,2,5,1,,,1,3,21,02,07,1,7,1,375,0,1,375,0,,,,,,,240,,5385,1,1,4,4,,,,,,,,,,,,,,,,,1,05,,47
65,2020,01,4,47,0,09,,2,6,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,1,18,,178
66,2020,01,1,46,6,08,,1,1,4,1,,,1,3,16,05,20,,,,400,550,1,400,550,0,,0,150,150,,5,,5769,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,146
67,2020,01,1,35,0,10,,1,1,5,1,,,3,2,19,01,03,,,,600,600,1,600,600,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,,1,02,,343
68,2020,01,4,35,4,12,,1,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,08,,1032
69,2020,01,1,48,7,09,,1,1,4,1,,,2,3,11,08,36,,,,400,400,1,400,400,0,,0,0,0,,101,,4200,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,590
70,2020,01,1,47,0,07,,1,1,6,1,,,1,3,16,01,02,,,,425,455,1,425,455,0,,0,30,30,,198,,6425,1,1,1,4,,,,,,,,,,,,,,,,,1,03,1,110
71,2020,01,1,35,4,10,,1,1,6,1,,,3,3,14,02,06,,,,400,400,1,400,400,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,846
72,2020,01,4,47,0,02,4,1,6,3,,1,1,1,3,21,03,13,,,,,,,,,,,,,,,,16,,,,,,,,,3,05,6,,,,,,,,,,,2,04,,102
73,2020,01,1,35,4,06,,2,1,4,1,,,1,2,17,04,18,,,,250,240,2,250,240,0,,0,0,0,0,69,,2900,1,1,4,4,,,,,,,,,,,,,,,,,1,03,3,831
74,2020,01,1,35,4,08,,2,1,4,1,,,1,3,17,04,17,,,,400,400,1,400,400,0,,0,0,0,,240,,2900,1,1,3,4,,,,,,,,,,,,,,,,,1,04,4,989
75,2020,01,1,24,2,08,,2,1,4,1,,,2,1,12,07,31,,,,350,370,1,350,370,0,,20,0,20,,240,,3000,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,843
76,2020,01,1,35,0,10,,1,1,4,1,,,1,3,17,04,18,,,,375,300,1,375,300,75,1,0,0,0,,136,,2125,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,63
77,2020,01,4,24,0,01,1,2,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,09,,84
78,2020,01,1,35,0,07,,2,2,2,1,,,1,3,17,02,09,,,,400,400,1,400,400,0,,0,0,0,,236,,2163,3,1,2,3,,,,,,,,,,,,,,,,,1,03,2,252
79,2020,01,1,46,0,11,,2,6,4,1,,,1,3,16,07,34,,,,360,360,1,360,360,0,,0,0,0,,34,,1700,3,4,1,1,,,,,,,,,,,,,,,,,,01,,33
80,2020,01,4,48,8,02,3,1,6,3,,1,1,2,3,07,10,42,,,,,,,,,,,,,,,,3,,,,,,,,,3,05,6,,,,,,,,,4,,2,04,,341
81,2020,01,1,35,0,10,,2,1,4,1,,,1,3,18,02,09,,,,160,160,2,160,160,0,,0,0,0,5,5,,2200,1,1,1,1,,,,,,,,,,,,,,,,,1,02,,249
82,2020,01,2,46,0,07,,2,1,6,1,,,3,2,14,04,14,3,2,1,400,0,1,400,0,,,,,,,233,,,,,,,,,,,,,,,,,,,,,,,1,03,3,27
83,2020,01,1,35,0,08,,2,1,4,1,,,2,3,17,04,15,,,,400,400,1,400,400,0,,0,0,0,,93,,2500,1,1,2,2,,,,,,,,,,,,,,,,,1,04,4,451
84,2020,01,1,46,6,08,,2,6,4,1,,,2,3,08,07,33,,,,400,400,1,400,400,0,,0,0,0,,8,,3365,3,1,1,3,,,,,,,,,,,,,,,,,1,01,,101
85,2020,01,1,48,7,05,,2,4,5,1,,,2,3,04,02,06,,,,400,400,1,400,400,0,,0,0,0,,103,,4279,3,1,4,4,,,,,,,,,,,,,,,,,1,14,1,452
86,2020,01,4,35,3,11,,2,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,513
87,2020,01,4,48,0,08,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,1,12,3,90
88,2020,01,1,59,9,02,3,1,6,4,1,,,2,1,10,04,18,,,,400,400,1,400,400,0,,0,0,0,,1,,1385,3,1,2,4,,,,,,,,,,,,,,,,,1,03,,244
89,2020,01,4,13,0,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,11,,68
90,2020,01,4,24,0,11,,1,5,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,01,,111
91,2020,01,1,13,0,07,,2,2,2,1,,,2,3,08,10,41,,,,400,400,1,400,400,0,,0,0,0,,173,,1998,1,1,3,4,,,,,,,,,,,,,,,,,1,04,4,94
92,2020,01,1,24,0,01,2,1,6,3,1,,,2,3,10,07,33,,,,30,30,2,30,30,0,,0,0,0,4,3,,1250,3,1,2,2,,,,,,,,,,,,,,,,,2,14,,81
93,2020,01,4,48,0,10,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,1,05,,99
94,2020,01,1,24,2,08,,2,6,4,1,,,2,2,01,03,13,,,,400,400,1,400,400,0,,0,0,0,,240,,1700,3,1,2,2,,,,,,,,,,,,,,,,,1,14,,931
95,2020,01,1,24,0,09,,2,2,1,1,,,2,3,08,10,43,,,,400,400,1,400,400,0,,0,0,0,,189,,1560,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,78
96,2020,01,4,59,0,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,,146
97,2020,01,4,35,3,11,,2,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,11,,721
98,2020,01,1,59,0,07,,2,1,2,1,,,6,2,17,05,24,,,,400,400,1,400,400,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,1,03,2,292
99,2020,01,1,24,0,09,,1,1,2,1,,,2,3,07,10,42,,,,200,200,2,200,200,0,,0,0,0,5,87,,2350,1,1,4,4,,,,,,,,,,,,,,,,,1,05,,61
100,2020,01,1,59,9,04,,1,2,6,1,,,2,3,10,01,03,,,,400,520,1,400,520,0,,0,120,120,,17,,2740,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,1108
101,2020,01,2,48,0,07,,2,2,2,1,,,3,3,06,01,04,0,5,2,100,0,2,100,0,,,,,,7,240,,,,,,,,,,,,,,,,,,,,,,,1,18,,319
102,2020,01,2,24,0,01,2,1,6,4,1,,,2,1,19,07,34,3,5,2,120,0,2,120,0,,,,,,4,4,,1250,3,4,1,1,,,,,,,,,,,,,,,,,1,01,,200
103,2020,01,1,59,0,08,,2,1,6,1,,,1,3,17,04,14,,,,375,375,1,375,375,0,,0,0,0,,240,,4273,1,1,3,4,,,,,,,,,,,,,,,,,1,09,3,118
104,2020,01,1,24,0,01,1,1,6,0,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,14,,1250,3,1,1,4,,,,,,,,,,,,,,,,,1,03,,121
105,2020,01,1,24,0,01,2,2,6,2,1,,,2,3,19,07,34,,,,210,60,2,210,60,0,,0,0,0,7,4,,1325,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,124
106,2020,01,4,35,0,09,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,1,05,,856
107,2020,01,4,35,0,12,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,01,,85
108,2020,01,1,35,0,01,2,1,6,3,1,,,2,3,06,08,35,,,,400,320,1,400,320,80,2,0,0,0,,13,,1600,1,3,1,1,,,,,,,,,,,,,,,,,2,01,,80
109,2020,01,4,47,0,12,,1,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,146
110,2020,01,1,35,3,08,,1,3,5,1,,,2,3,10,07,31,,,,440,440,1,440,440,0,,0,0,0,,67,,4152,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,228
111,2020,01,1,46,0,10,,1,1,2,1,,,3,3,01,01,04,,,,300,200,1,300,200,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,91
112,2020,01,4,35,4,01,1,1,6,3,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,2,03,,859
113,2020,01,1,13,0,08,,1,1,4,1,,,2,3,06,08,35,,,,420,420,1,420,420,0,,0,0,0,,4,,1450,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,85
114,2020,01,1,35,0,07,,1,5,3,1,,,2,3,07,10,42,,,,400,400,1,400,400,0,,0,0,0,,153,,3580,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,315
115,2020,01,1,35,0,08,,2,1,6,1,,,1,3,17,02,08,,,,375,375,1,375,375,0,,0,0,0,,121,,2400,1,1,3,4,,,,,,,,,,,,,,,,,1,03,2,334
116,2020,01,1,47,0,04,,1,2,4,2,,,3,3,11,08,35,,,,500,500,1,900,550,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,1,02,,146
117,2020,01,1,35,0,02,3,2,6,2,1,,,2,3,19,07,33,,,,400,400,1,400,400,0,,0,0,0,,12,,1400,3,1,2,4,,,,,,,,,,,,,,,,,1,03,,109
118,2020,01,3,35,4,03,6,1,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,52,4,1,,,19,2,,1,,1,1,,1,,,1,02,,1020
119,2020,01,4,59,0,12,,1,4,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,,,,,,,,,,,01,,417
120,2020,01,2,35,0,07,,1,1,2,1,,,2,3,04,08,35,3,1,1,400,0,1,400,0,,,,,,,15,,2350,3,1,2,3,,,,,,,,,,,,,,,,,1,03,2,281
121,2020,01,4,47,0,11,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,11,,115
122,2020,01,1,46,0,04,,2,2,5,1,,,1,3,16,05,20,,,,350,450,1,350,450,0,,0,100,100,,101,,4341,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,135
123,2020,01,4,10,0,10,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,1,11,,100
124,2020,01,1,35,0,01,2,2,6,2,1,,,2,3,19,07,34,,,,300,300,1,300,300,0,,0,0,0,,4,,1400,3,1,2,4,,,,,,,,,,,,,,,,,1,03,,589
125,2020,01,1,24,0,10,,1,4,0,1,,,2,3,06,08,35,,,,250,250,2,250,250,0,,0,0,0,5,8,,4000,1,2,1,1,,,,,,,,,,,,,,,,,1,01,,100
126,2020,01,2,24,2,04,,2,2,3,1,,,2,3,10,07,34,2,50,1,400,0,1,400,0,,,,,,,33,,1300,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,922
127,2020,01,2,46,0,06,,1,5,2,1,,,6,3,06,01,04,0,4,,400,0,1,400,0,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,01,,190
128,2020,01,2,11,0,04,,2,6,4,1,,,1,3,17,04,18,3,1,2,200,0,2,200,0,,,,,,2,189,,2350,1,1,2,4,,,,,,,,,,,,,,,,,1,18,,38
129,2020,01,1,35,0,11,,2,1,2,1,,,2,3,10,02,06,,,,400,240,1,400,240,160,3,0,0,0,,123,,2404,3,1,1,4,,,,,,,,,,,,,,,,,,02,,204
130,2020,01,4,12,0,02,4,1,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,,,,,,,1,01,,296
131,2020,01,1,35,0,08,,1,1,4,1,,,6,2,11,08,36,,,,600,600,1,600,600,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,1,04,4,407
132,2020,01,1,35,0,04,,2,6,3,1,,,2,3,09,07,33,,,,400,400,1,400,400,0,,0,0,0,,34,,1346,3,1,1,1,,,,,,,,,,,,,,,,,3,01,,72
133,2020,01,1,59,0,05,,1,2,6,1,,,1,3,16,05,20,,,,350,340,1,350,340,70,1,0,60,60,,25,,4121,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,119
134,2020,01,1,47,0,04,,1,2,1,1,,,2,3,15,08,38,,,,400,400,1,400,400,0,,0,0,0,,10,,1500,3,3,2,4,,,,,,,,,,,,,,,,,1,03,1,129
135,2020,01,1,12,0,04,,1,1,4,1,,,2,3,12,02,07,,,,400,320,1,400,320,80,0,0,0,0,,102,,2885,3,1,1,4,,,,,,,,,,,,,,,,,1,03,2,113
136,2020,01,4,24,0,12,,1,2,5,,1,1,2,3,14,03,11,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,12,,,,,,,,,,,,11,,107
137,2020,01,4,11,0,02,4,2,6,4,,1,1,1,3,17,04,16,,,,,,,,,,,,,,,,28,,,,,,,,,3,05,5,,,,,,,,,,,2,01,,57
138,2020,01,1,35,0,05,,2,1,5,1,,,1,2,16,02,08,,,,350,355,1,350,355,0,,0,5,5,,1,,2650,1,3,1,4,,,,,,,,,,,,,,,,,1,03,2,75
139,2020,01,1,35,5,05,,1,1,6,1,,,2,1,12,07,32,,,,400,450,1,400,450,0,,0,50,50,,152,,9135,3,1,2,4,,,,,,,,,,,,,,,,,1,03,1,623
140,2020,01,1,48,7,06,,2,1,5,1,,,2,3,20,01,02,,,,375,395,1,375,395,0,,0,20,20,,63,,3692,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,568
141,2020,01,1,47,0,07,,2,5,4,1,,,2,3,20,07,32,,,,380,420,1,380,420,0,,0,0,0,,54,,1518,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,137
142,2020,01,4,10,0,12,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,11,,140
143,2020,01,4,35,3,12,,2,3,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,,,,,01,,558
144,2020,01,4,13,0,11,,1,2,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,,11,,93
145,2020,01,1,35,0,03,6,1,1,4,1,,,2,3,18,07,31,,,,400,400,1,400,400,0,,0,0,0,,3,,2163,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,354
146,2020,01,1,59,9,06,,1,1,6,1,,,1,3,16,02,08,,,,400,400,1,400,400,0,,0,30,30,,9,,5457,3,1,3,4,,,,,,,,,,,,,,,,,1,03,2,628
147,2020,01,4,24,0,12,,1,1,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,91
