REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
34870,2024,05,1,24,0,01,1,2,6,1,1,,,2,3,16,05,25,,,,10,10,2,10,10,0,,0,0,0,4,17,,2000,3,4,1,1,,,,,,,,,,,,,,,,,2,14,,75
34871,2024,05,4,47,0,12,,1,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,01,,95
34872,2024,05,4,35,0,12,,2,6,2,,1,1,2,3,01,01,04,,,,,,,,,,,,,,,,69,,,,,,,,,4,09,6,,,,,,,,,,,,01,,270
34873,2024,05,1,24,0,03,6,2,2,3,1,,,2,3,12,02,09,,,,350,350,1,350,350,0,,0,0,0,,20,,2524,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,70
34874,2024,05,1,24,2,09,,1,6,2,1,,,2,3,10,02,09,,,,375,375,1,375,375,0,,0,0,0,,203,,3300,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,1172
34875,2024,05,1,35,0,11,,1,1,4,1,,,6,3,01,01,04,,,,800,800,1,800,800,,,,,,,181,,,,,,,,,,,,,,,,,,,,,,,,05,,176
34876,2024,05,4,24,0,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,171
34877,2024,05,4,10,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,06,,138
34878,2024,05,4,59,9,11,,2,1,6,,1,2,6,2,18,06,27,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,6,,,,,,,,,,,,11,,847
34879,2024,05,4,47,0,11,,2,1,2,,1,1,3,3,10,01,03,,,,,,,,,,,,,,,,240,,,,,,,,,0,00,1,,,,,,,,,,,,11,,139
34880,2024,05,4,35,4,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,11,,175
34881,2024,05,1,35,0,09,,1,5,4,1,,,2,3,07,10,42,,,,400,200,1,400,200,200,1,0,0,0,,215,,2600,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,181
34882,2024,05,1,48,0,12,,1,3,4,1,,,2,3,11,08,35,,,,360,360,1,360,360,0,,0,0,0,,240,,972,3,1,1,1,,,,,,,,,,,,,,,,,,01,,123
34883,2024,05,1,35,0,06,,1,1,6,1,,,4,1,11,08,36,,,,700,455,1,700,455,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,1,06,2,215
34884,2024,05,1,12,0,11,,1,3,1,1,,,3,3,10,01,03,,,,400,400,1,400,400,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,01,,94
34885,2024,05,2,59,0,03,6,2,1,4,1,,,2,3,17,04,17,2,8,2,320,0,1,320,0,,,,,,,67,,4800,3,1,1,2,,,,,,,,,,,,,,,,,1,03,1,192
34886,2024,05,1,59,0,07,,2,1,5,1,,,2,3,12,07,32,,,,350,350,1,350,350,0,,0,0,0,,43,,4011,3,1,1,3,,,,,,,,,,,,,,,,,1,02,,368
34887,2024,05,1,24,2,03,6,1,2,5,1,,,2,3,12,02,06,,,,350,350,1,350,350,0,,0,0,0,,45,,3700,3,1,4,4,,,,,,,,,,,,,,,,,3,02,,281
34888,2024,05,1,24,2,11,,2,5,0,1,,,2,2,08,02,08,,,,400,400,1,400,400,0,,0,0,0,,118,,1923,3,1,2,2,,,,,,,,,,,,,,,,,,18,,272
34889,2024,05,4,24,0,12,,1,4,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,01,,254
34890,2024,05,1,59,9,10,,2,1,2,2,,,2,3,20,07,34,,,,80,80,2,300,210,0,,0,0,0,5,240,,2800,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,299
34891,2024,05,1,24,2,02,4,2,2,4,1,,,2,3,15,07,34,,,,200,200,2,200,200,0,,0,0,0,4,10,,1897,3,1,1,1,,,,,,,,,,,,,,,,,2,02,,322
34892,2024,05,4,47,0,06,,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,157
34893,2024,05,4,13,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,11,,72
34894,2024,05,1,12,0,07,,1,1,2,1,,,3,3,03,09,39,,,,400,400,1,400,400,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,05,,104
34895,2024,05,1,46,6,08,,2,2,2,1,,,2,3,12,03,11,,,,400,400,1,400,400,0,,0,0,0,,240,,6154,3,1,1,4,,,,,,,,,,,,,,,,,1,04,4,217
34896,2024,05,1,35,0,02,4,2,6,4,1,,,1,1,17,04,18,,,,80,80,2,80,80,0,,0,0,0,4,3,,2300,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,103
34897,2024,05,1,24,0,08,,1,6,4,1,,,2,3,09,07,33,,,,350,350,1,350,350,0,,0,0,0,,31,,3000,3,1,1,1,,,,,,,,,,,,,,,,,1,15,4,773
34898,2024,05,4,35,0,11,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,05,,152
34899,2024,05,4,13,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,89
34900,2024,05,1,35,0,05,,1,5,4,1,,,2,3,14,07,31,,,,400,420,1,400,420,0,,0,20,20,,39,,6731,3,1,2,4,,,,,,,,,,,,,,,,,1,18,,104
34901,2024,05,1,35,3,08,,2,5,5,1,,,2,2,10,01,03,,,,400,400,1,400,400,0,,0,0,0,,164,,5400,3,1,2,4,,,,,,,,,,,,,,,,,1,18,,568
34902,2024,05,1,24,0,08,,2,6,5,2,,,1,3,16,05,22,,,,310,270,1,370,330,40,2,0,0,0,,199,,5273,1,1,1,4,,,,,,,,,,,,,,,,,1,01,,90
34903,2024,05,4,59,9,11,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,11,,211
34904,2024,05,1,24,0,09,,1,2,6,1,,,1,3,16,01,02,,,,350,410,1,350,410,40,3,0,100,100,,240,,7148,3,1,3,4,,,,,,,,,,,,,,,,,1,05,,162
34905,2024,05,3,59,9,01,2,1,6,2,,1,2,2,2,18,06,30,,,,,,,,,,,,,,,,15,,,,,,16,6,1,0,06,12,2,,,1,1,1,,3,,,1,03,,103
34906,2024,05,4,24,0,09,,1,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,0,,1,01,,190
34907,2024,05,4,47,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,11,,163
34908,2024,05,1,35,5,09,,2,4,5,1,,,2,3,17,04,17,,,,300,310,1,300,310,0,,0,10,10,,240,,5000,3,1,1,1,,,,,,,,,,,,,,,,,1,15,4,621
34909,2024,05,4,46,6,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,01,,85
34910,2024,05,1,35,0,08,,1,1,4,1,,,2,3,10,08,35,,,,400,400,1,400,400,0,,0,0,0,,206,,2360,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,449
34911,2024,05,4,35,0,09,,2,5,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,192
34912,2024,05,1,24,0,11,,2,1,4,1,,,2,3,07,02,08,,,,300,300,1,300,300,0,,0,0,0,,240,,2500,3,3,2,2,,,,,,,,,,,,,,,,,,08,,159
34913,2024,05,1,24,2,12,,2,5,4,1,,,2,3,20,02,08,,,,350,350,1,350,350,0,,0,0,0,,201,,1500,3,1,1,1,,,,,,,,,,,,,,,,,,01,,241
34914,2024,05,1,59,9,06,,1,1,5,1,,,2,2,12,02,05,,,,400,450,1,400,450,0,,0,50,50,,190,,7212,3,1,2,4,,,,,,,,,,,,,,,,,1,03,2,288
34915,2024,05,4,47,0,05,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,1,06,1,175
34916,2024,05,4,11,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,11,,53
34917,2024,05,1,59,0,01,2,2,6,3,1,,,2,3,20,07,32,,,,350,350,1,350,350,0,,0,0,0,,14,,3000,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,424
34918,2024,05,4,47,0,12,,1,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,,,,11,,108
34919,2024,05,1,47,0,05,,1,6,2,1,,,2,3,12,02,09,,,,400,400,1,400,400,0,,0,0,0,,128,,2644,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,179
34920,2024,05,4,24,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,,11,,627
34921,2024,05,4,59,9,12,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,,08,,248
34922,2024,05,1,59,9,07,,2,1,5,1,,,2,3,20,02,08,,,,400,400,1,400,400,0,,0,0,0,,15,,2337,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,1122
34923,2024,05,4,59,0,11,,1,1,4,,1,2,1,3,02,09,40,,,,,,,,,,,,,,,,240,,,,,,,,,4,09,8,,,,,,,,,,,,11,,336
34924,2024,05,1,35,4,03,5,2,6,6,1,,,1,3,16,05,20,,,,400,240,1,400,240,160,1,0,0,0,,21,,2740,1,3,2,4,,,,,,,,,,,,,,,,,1,07,,263
34925,2024,05,4,35,0,01,2,2,6,1,,1,1,2,3,19,07,34,,,,,,,,,,,,,,,,6,,,,,,,,,3,05,5,2,,,,,,,,,,2,16,,311
34926,2024,05,4,10,0,10,,1,5,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,1,01,,119
34927,2024,05,4,35,0,09,,2,1,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,05,,242
34928,2024,05,1,35,0,06,,1,1,6,1,,,1,3,21,05,23,,,,400,400,1,400,400,0,,0,0,0,,222,,4962,3,1,4,4,,,,,,,,,,,,,,,,,1,03,1,278
34929,2024,05,1,35,3,04,,1,6,2,1,,,2,3,10,02,09,,,,400,400,1,400,400,0,,0,0,0,,19,,2095,3,1,3,4,,,,,,,,,,,,,,,,,1,11,,511
34930,2024,05,1,10,0,09,,2,5,0,1,,,2,3,17,05,26,,,,760,760,1,760,760,0,,360,0,360,,178,,1705,1,1,1,4,,,,,,,,,,,,,,,,,1,01,,149
34931,2024,05,4,24,0,12,,1,5,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,01,,183
34932,2024,05,1,13,0,02,3,2,2,2,1,,,2,3,20,07,34,,,,420,415,1,420,415,0,,0,0,0,,21,,1625,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,259
34933,2024,05,1,48,0,05,,2,1,5,1,,,2,3,17,05,24,,,,400,320,1,400,320,80,2,0,0,0,,16,,2746,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,616
34934,2024,05,1,13,0,05,,1,1,5,1,,,2,3,12,02,05,,,,375,375,1,375,375,0,,0,0,0,,94,,6667,3,1,4,4,,,,,,,,,,,,,,,,,1,03,2,156
34935,2024,05,1,35,0,03,6,2,2,4,1,,,1,3,16,05,25,,,,325,325,1,325,325,0,,0,0,0,,40,,2549,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,418
34936,2024,05,4,48,0,01,2,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2,03,,75
34937,2024,05,1,35,0,01,1,2,6,1,1,,,2,3,19,07,34,,,,120,130,2,120,130,0,,0,0,0,4,15,,1645,3,3,1,4,,,,,,,,,,,,,,,,,2,03,,314
34938,2024,05,1,24,0,02,4,1,6,0,1,,,4,3,18,06,28,,,,300,250,1,300,250,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,04,,235
34939,2024,05,4,35,0,10,,2,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,1,01,,107
34940,2024,05,1,35,4,10,,1,1,4,1,,,2,3,09,07,33,,,,400,400,1,400,400,0,,0,0,0,,94,,5769,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,278
34941,2024,05,1,35,4,02,3,1,6,2,1,,,2,3,10,07,33,,,,375,375,1,375,375,0,,0,0,0,,9,,2700,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,426
34942,2024,05,4,35,4,05,,2,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,1,18,,1143
34943,2024,05,1,47,0,08,,2,6,6,1,,,1,3,16,01,02,,,,375,460,1,375,460,0,,0,85,85,,70,,6667,3,1,4,4,,,,,,,,,,,,,,,,,2,01,,109
34944,2024,05,1,46,6,04,,2,6,5,1,,,1,3,16,02,09,,,,350,350,1,350,350,0,,0,0,0,,84,,2932,1,1,4,4,,,,,,,,,,,,,,,,,3,01,,112
34945,2024,05,4,35,0,12,,2,4,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,80
34946,2024,05,1,35,0,05,,1,1,4,1,,,2,3,07,08,35,,,,400,425,1,400,425,0,,25,0,25,,62,,4600,3,1,3,3,,,,,,,,,,,,,,,,,1,03,2,241
34947,2024,05,4,35,4,12,,1,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,11,,297
34948,2024,05,4,59,0,12,,1,1,3,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,11,,249
34949,2024,05,1,35,0,05,,2,1,2,1,,,2,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,67,,2935,3,1,3,4,,,,,,,,,,,,,,,,,1,03,2,399
34950,2024,05,1,35,4,06,,2,1,4,2,,,1,1,16,05,24,,,,250,250,2,530,535,0,,0,0,0,6,5,,2300,3,1,1,4,,,,,,,,,,,,,,,,,1,03,2,433
34951,2024,05,4,35,0,11,,2,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,11,,116
34952,2024,05,2,35,4,08,,1,4,6,1,,,6,3,14,05,19,2,4,,30,0,2,30,0,,,,,,3,13,,,,,,,,,,,,,,,,,,,,,,,1,14,3,812
34953,2024,05,1,10,0,06,,2,2,4,1,,,2,3,10,07,33,,,,320,400,1,320,400,0,,0,0,0,,32,,4087,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,47
34954,2024,05,1,46,6,05,,2,6,4,1,,,1,3,17,04,18,,,,480,480,1,480,480,0,,0,0,0,,185,,2200,1,1,4,4,,,,,,,,,,,,,,,,,1,08,,167
34955,2024,05,3,35,5,01,2,1,6,2,,1,2,2,3,19,07,34,,,,,,,,,,,,,,,,19,,,,,,16,6,1,3,05,5,2,,1,1,1,1,,3,,,1,14,,319
34956,2024,05,1,35,0,02,4,1,6,2,2,,,2,3,10,07,34,,,,300,240,1,380,300,0,,0,0,0,,1,,1700,3,2,1,3,,,,,,,,,,,,,,,,,1,04,,501
34957,2024,05,1,13,0,09,,1,1,5,1,,,2,3,19,01,03,,,,600,600,1,600,600,0,,0,0,0,,240,,5844,3,1,1,1,,,,,,,,,,,,,,,,,1,04,4,170
34958,2024,05,1,46,0,05,,2,4,6,1,,,2,3,19,07,33,,,,400,420,1,400,420,0,,20,0,20,,25,,2000,3,1,2,2,,,,,,,,,,,,,,,,,1,14,1,44
34959,2024,05,1,59,9,07,,2,4,4,1,,,1,3,16,02,08,,,,350,140,1,350,140,140,3,0,0,0,,153,,3100,1,1,2,4,,,,,,,,,,,,,,,,,1,14,3,215
34960,2024,05,4,46,0,12,,1,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,18,,61
34961,2024,05,4,24,2,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,11,,960
34962,2024,05,1,35,0,09,,2,5,1,1,,,2,3,12,02,07,,,,375,375,1,375,375,0,,0,0,0,,24,,3077,3,1,2,3,,,,,,,,,,,,,,,,,1,01,,209
34963,2024,05,4,35,5,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,11,,192
34964,2024,05,1,59,0,02,3,1,6,2,1,,,2,1,10,08,35,,,,400,450,1,400,450,0,,50,0,50,,10,,2000,3,1,2,4,,,,,,,,,,,,,,,,,1,03,,277
34965,2024,05,1,12,0,04,,2,6,2,1,,,2,2,19,07,34,,,,80,80,2,80,80,0,,0,0,0,4,19,,1527,2,1,2,2,,,,,,,,,,,,,,,,,2,18,,115
34966,2024,05,1,35,3,03,5,1,6,5,1,,,2,3,10,07,33,,,,250,300,2,250,300,0,,0,0,0,6,9,,1600,3,1,1,4,,,,,,,,,,,,,,,,,2,01,,739
34967,2024,05,1,35,0,09,,1,1,4,1,,,2,3,08,01,02,,,,375,435,1,375,435,0,,0,60,60,,99,,6410,3,1,2,4,,,,,,,,,,,,,,,,,1,05,,216
34968,2024,05,2,10,0,04,,1,2,2,1,,,2,3,06,08,38,1,4,2,400,0,1,400,0,,,,,,,2,,2300,3,2,1,1,,,,,,,,,,,,,,,,,1,06,,134
34969,2024,05,1,24,2,06,,1,1,2,1,,,2,3,13,02,08,,,,400,400,1,400,400,0,,0,0,0,,168,,4808,3,1,1,2,,,,,,,,,,,,,,,,,1,03,2,706
34970,2024,05,4,35,4,08,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,2,01,,267
34971,2024,05,4,48,7,09,,2,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,1,05,,586
34972,2024,05,4,35,4,12,,1,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,03,,314
34973,2024,05,4,35,3,01,2,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,14,,708
34974,2024,05,1,10,0,08,,2,4,5,1,,,1,3,17,05,21,,,,375,300,1,375,300,75,3,0,0,0,,206,,4236,1,1,2,4,,,,,,,,,,,,,,,,,1,14,3,29
34975,2024,05,1,24,0,03,5,2,2,5,2,,,1,3,16,05,20,,,,320,260,1,380,290,0,,0,0,0,,8,,2031,1,3,3,4,,,,,,,,,,,,,,,,,2,02,,149
34976,2024,05,1,24,0,05,,1,2,5,1,,,2,3,10,06,28,,,,400,400,1,400,400,0,,0,0,0,,137,,2500,2,1,2,2,,,,,,,,,,,,,,,,,1,02,,246
34977,2024,05,1,12,0,05,,2,1,6,1,,,1,3,17,04,14,,,,350,340,1,350,340,60,3,0,50,50,,180,,5385,1,1,1,3,,,,,,,,,,,,,,,,,1,02,,139
34978,2024,05,4,59,9,12,,1,1,6,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,186
34979,2024,05,4,47,0,11,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,,,,,,,,,,,11,,117
34980,2024,05,4,59,9,12,,1,1,3,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,11,,235
34981,2024,05,1,24,0,06,,1,1,4,1,,,3,3,06,08,35,,,,400,400,1,400,400,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,1,02,,169
34982,2024,05,1,35,4,04,,2,6,6,1,,,2,2,08,02,05,,,,400,400,1,400,400,0,,0,0,0,,119,,3750,3,1,2,4,,,,,,,,,,,,,,,,,1,11,,423
34983,2024,05,1,48,7,04,,2,1,6,2,,,2,1,18,06,30,,,,150,150,2,270,270,0,,0,0,0,0,13,,2500,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,926
34984,2024,05,1,35,0,10,,1,1,4,1,,,2,3,20,08,35,,,,440,440,1,440,440,0,,0,0,0,,131,,3200,3,1,1,1,,,,,,,,,,,,,,,,,1,05,,174
34985,2024,05,1,48,8,03,6,1,2,4,1,,,2,3,06,08,35,,,,440,520,1,440,520,0,,80,0,80,,36,,4000,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,639
34986,2024,05,4,10,0,02,3,1,6,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,149
34987,2024,05,1,35,4,08,,2,1,4,1,,,2,3,14,02,06,,,,350,450,1,350,450,0,,0,100,100,,5,,4396,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,201
34988,2024,05,4,59,9,12,,1,3,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,01,,269
34989,2024,05,1,35,0,05,,1,2,4,1,,,2,3,14,01,02,,,,400,450,1,400,450,0,,0,50,50,,9,,4808,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,183
34990,2024,05,1,35,0,08,,2,1,2,1,,,2,3,12,07,32,,,,375,375,1,375,375,0,,0,0,0,,240,,3692,3,1,1,3,,,,,,,,,,,,,,,,,1,04,4,243
34991,2024,05,4,13,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,66
34992,2024,05,1,48,7,05,,2,1,5,1,,,1,1,12,02,07,,,,400,400,1,400,400,0,,0,0,0,,26,,2981,3,1,2,3,,,,,,,,,,,,,,,,,1,02,,719
34993,2024,05,1,24,0,04,,1,2,5,1,,,1,3,21,03,11,,,,375,390,1,375,390,50,1,65,0,65,,111,,5614,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,159
34994,2024,05,4,48,0,07,,2,6,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,3,75
34995,2024,05,1,24,0,06,,2,2,4,1,,,2,3,17,05,24,,,,325,260,1,325,260,65,2,0,0,0,,53,,2784,1,1,2,2,,,,,,,,,,,,,,,,,1,03,2,303
34996,2024,05,1,46,0,01,2,1,6,1,1,,,2,3,10,07,34,,,,200,200,2,200,200,0,,0,0,0,4,20,,1600,3,4,2,4,,,,,,,,,,,,,,,,,2,14,,372
34997,2024,05,1,24,0,11,,2,3,4,1,,,2,3,10,07,34,,,,320,320,1,320,320,0,,0,0,0,,188,,1900,3,1,1,1,,,,,,,,,,,,,,,,,,01,,137
34998,2024,05,1,59,9,10,,1,1,4,1,,,2,3,14,03,11,,,,400,380,1,400,380,80,3,0,60,60,,240,,6731,3,1,3,4,,,,,,,,,,,,,,,,,1,04,4,503
34999,2024,05,1,24,0,05,,2,2,6,1,,,1,3,17,02,08,,,,320,320,1,320,320,0,,0,0,0,,63,,4600,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,102
35000,2024,05,4,24,0,12,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,11,,460
35001,2024,05,1,59,0,02,4,1,6,5,1,,,2,2,14,03,13,,,,375,375,1,375,375,0,,0,0,0,,9,,3100,3,1,2,2,,,,,,,,,,,,,,,,,1,10,,226
35002,2024,05,1,24,0,07,,1,1,4,1,,,3,3,01,01,04,,,,600,600,1,600,600,,,,,,,238,,,,,,,,,,,,,,,,,,,,,,,1,03,2,102
35003,2024,05,1,59,9,04,,2,1,6,1,,,2,3,17,04,18,,,,250,250,2,250,250,0,,0,0,0,6,16,,2200,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,435
35004,2024,05,2,59,9,03,6,1,1,5,1,,,2,3,17,05,24,0,21,2,70,0,2,70,0,,,,,,4,34,,2575,1,4,4,4,,,,,,,,,,,,,,,,,2,02,,282
35005,2024,05,4,35,5,09,,2,5,6,,1,1,1,3,16,05,20,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,3,,,,,,,,,,,1,17,4,315
35006,2024,05,1,24,0,01,2,1,6,2,1,,,2,3,10,07,34,,,,150,150,2,150,150,0,,0,0,0,4,11,,1575,3,1,3,3,,,,,,,,,,,,,,,,,2,03,,139
35007,2024,05,1,35,0,11,,2,5,5,1,,,6,3,14,02,06,,,,300,150,1,300,150,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,18,,109
35008,2024,05,1,35,0,09,,2,6,2,1,,,2,2,07,10,42,,,,400,400,1,400,400,0,,0,0,0,,240,,2300,3,1,4,4,,,,,,,,,,,,,,,,,1,18,,425
35009,2024,05,4,35,0,01,1,2,6,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,,349
35010,2024,05,4,46,0,01,2,2,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,,56
35011,2024,05,1,12,0,07,,1,1,5,2,,,2,2,20,05,24,,,,400,400,1,450,480,0,,0,0,0,,93,,3365,3,1,1,2,,,,,,,,,,,,,,,,,1,06,2,141
35012,2024,05,4,59,0,05,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,1,06,2,388
35013,2024,05,4,35,0,09,,2,3,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,,72
35014,2024,05,1,24,0,09,,1,2,2,1,,,2,3,06,08,36,,,,320,320,1,320,320,0,,0,0,0,,11,,4000,1,2,1,1,,,,,,,,,,,,,,,,,1,02,,113
35015,2024,05,3,48,8,03,6,2,6,3,,1,2,2,3,20,07,32,,,,,,,,,,,,,,,,82,,,,,,8,2,1,4,11,3,2,,1,1,1,,,1,,,1,04,,533
35016,2024,05,1,35,0,08,,2,6,5,1,,,1,3,16,02,06,,,,350,350,1,350,350,0,,0,0,0,,49,,6593,3,1,4,4,,,,,,,,,,,,,,,,,1,14,2,376
35017,2024,05,1,24,2,10,,1,1,5,1,,,2,3,12,02,07,,,,400,400,1,400,400,0,,0,0,0,,63,,3365,3,1,1,1,,,,,,,,,,,,,,,,,1,05,,257
35018,2024,05,4,35,0,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,08,,110
35019,2024,05,4,13,0,09,,2,1,2,,1,1,2,1,06,08,38,,,,,,,,,,,,,,,,123,,,,,,,,,4,10,3,2,,,,,,,,6,,1,11,,103
